scenario_group_id,business_profile_id,request_id,lot_id,candidate_id,source_type,generator_success_probability
SG-00605,BP-005,SYN-REQ-00605,SYN-LOT-00605,SYN-CAND-00605-03,SYNTHETIC_GENERATED,0.8635844505922551
SG-00605,BP-005,SYN-REQ-00605,SYN-LOT-00605,SYN-CAND-00605-04,SYNTHETIC_GENERATED,0.8873071867790306
SG-00605,BP-005,SYN-REQ-00605,SYN-LOT-00605,SYN-CAND-00605-05,SYNTHETIC_GENERATED,0.8986557532958457
SG-00605,BP-005,SYN-REQ-00605,SYN-LOT-00605,SYN-CAND-00605-06,SYNTHETIC_GENERATED,0.8068733333543189
SG-00606,BP-006,SYN-REQ-00606,SYN-LOT-00606,SYN-CAND-00606-01,SYNTHETIC_GENERATED,0.8846116755621115
SG-00606,BP-006,SYN-REQ-00606,SYN-LOT-00606,SYN-CAND-00606-02,SYNTHETIC_GENERATED,0.9108848854822928
SG-00606,BP-006,SYN-REQ-00606,SYN-LOT-00606,SYN-CAND-00606-03,SYNTHETIC_GENERATED,0.9129063915799718
SG-00606,BP-006,SYN-REQ-00606,SYN-LOT-00606,SYN-CAND-00606-04,SYNTHETIC_GENERATED,0.8258122753124897
SG-00606,BP-006,SYN-REQ-00606,SYN-LOT-00606,SYN-CAND-00606-05,SYNTHETIC_GENERATED,0.8198467276464555
SG-00606,BP-006,SYN-REQ-00606,SYN-LOT-00606,SYN-CAND-00606-06,SYNTHETIC_GENERATED,0.793564695799522
SG-00607,BP-007,SYN-REQ-00607,SYN-LOT-00607,SYN-CAND-00607-01,SYNTHETIC_GENERATED,0.8944265920071532
SG-00607,BP-007,SYN-REQ-00607,SYN-LOT-00607,SYN-CAND-00607-02,SYNTHETIC_GENERATED,0.8160766366018003
SG-00608,BP-008,SYN-REQ-00608,SYN-LOT-00608,SYN-CAND-00608-01,SYNTHETIC_GENERATED,0.8449605802067568
SG-00608,BP-008,SYN-REQ-00608,SYN-LOT-00608,SYN-CAND-00608-02,SYNTHETIC_GENERATED,0.7363243555811264
SG-00608,BP-008,SYN-REQ-00608,SYN-LOT-00608,SYN-CAND-00608-03,SYNTHETIC_GENERATED,0.9006117658240158
SG-00609,BP-009,SYN-REQ-00609,SYN-LOT-00609,SYN-CAND-00609-01,SYNTHETIC_GENERATED,0.8248940659106218
SG-00609,BP-009,SYN-REQ-00609,SYN-LOT-00609,SYN-CAND-00609-02,SYNTHETIC_GENERATED,0.8099591182145757
SG-00609,BP-009,SYN-REQ-00609,SYN-LOT-00609,SYN-CAND-00609-03,SYNTHETIC_GENERATED,0.8884542676876398
SG-00609,BP-009,SYN-REQ-00609,SYN-LOT-00609,SYN-CAND-00609-04,SYNTHETIC_GENERATED,0.7926340999010348
SG-00609,BP-009,SYN-REQ-00609,SYN-LOT-00609,SYN-CAND-00609-05,SYNTHETIC_GENERATED,0.7631490371683725
SG-00609,BP-009,SYN-REQ-00609,SYN-LOT-00609,SYN-CAND-00609-06,SYNTHETIC_GENERATED,0.8487825743173701
SG-00609,BP-009,SYN-REQ-00609,SYN-LOT-00609,SYN-CAND-00609-07,SYNTHETIC_GENERATED,0.8869508002762506
SG-00609,BP-009,SYN-REQ-00609,SYN-LOT-00609,SYN-CAND-00609-08,SYNTHETIC_GENERATED,0.8967324243377675
SG-00610,BP-010,SYN-REQ-00610,SYN-LOT-00610,SYN-CAND-00610-01,SYNTHETIC_GENERATED,0.883669079291984
SG-00610,BP-010,SYN-REQ-00610,SYN-LOT-00610,SYN-CAND-00610-02,SYNTHETIC_GENERATED,0.9105636462703989
SG-00610,BP-010,SYN-REQ-00610,SYN-LOT-00610,SYN-CAND-00610-03,SYNTHETIC_GENERATED,0.862943286576281
SG-00610,BP-010,SYN-REQ-00610,SYN-LOT-00610,SYN-CAND-00610-04,SYNTHETIC_GENERATED,0.6944010970876551
SG-00610,BP-010,SYN-REQ-00610,SYN-LOT-00610,SYN-CAND-00610-05,SYNTHETIC_GENERATED,0.8477634208230546
SG-00610,BP-010,SYN-REQ-00610,SYN-LOT-00610,SYN-CAND-00610-06,SYNTHETIC_GENERATED,0.9062796177877105
SG-00611,BP-011,SYN-REQ-00611,SYN-LOT-00611,SYN-CAND-00611-01,SYNTHETIC_GENERATED,0.7944641790916398
SG-00611,BP-011,SYN-REQ-00611,SYN-LOT-00611,SYN-CAND-00611-02,SYNTHETIC_GENERATED,0.8841350649018974
SG-00611,BP-011,SYN-REQ-00611,SYN-LOT-00611,SYN-CAND-00611-03,SYNTHETIC_GENERATED,0.8893111550407256
SG-00611,BP-011,SYN-REQ-00611,SYN-LOT-00611,SYN-CAND-00611-04,SYNTHETIC_GENERATED,0.9018122605461889
SG-00612,BP-012,SYN-REQ-00612,SYN-LOT-00612,SYN-CAND-00612-01,SYNTHETIC_GENERATED,0.8932841428667556
SG-00612,BP-012,SYN-REQ-00612,SYN-LOT-00612,SYN-CAND-00612-02,SYNTHETIC_GENERATED,0.8373423540346632
SG-00612,BP-012,SYN-REQ-00612,SYN-LOT-00612,SYN-CAND-00612-03,SYNTHETIC_GENERATED,0.9200712607903637
SG-00612,BP-012,SYN-REQ-00612,SYN-LOT-00612,SYN-CAND-00612-04,SYNTHETIC_GENERATED,0.5040198215096056
SG-00612,BP-012,SYN-REQ-00612,SYN-LOT-00612,SYN-CAND-00612-05,SYNTHETIC_GENERATED,0.8999407672849336
SG-00613,BP-013,SYN-REQ-00613,SYN-LOT-00613,SYN-CAND-00613-01,SYNTHETIC_GENERATED,0.79716594710783
SG-00613,BP-013,SYN-REQ-00613,SYN-LOT-00613,SYN-CAND-00613-02,SYNTHETIC_GENERATED,0.7090429452306272
SG-00613,BP-013,SYN-REQ-00613,SYN-LOT-00613,SYN-CAND-00613-03,SYNTHETIC_GENERATED,0.5946242772788835
SG-00613,BP-013,SYN-REQ-00613,SYN-LOT-00613,SYN-CAND-00613-04,SYNTHETIC_GENERATED,0.7247754992054293
SG-00614,BP-014,SYN-REQ-00614,SYN-LOT-00614,SYN-CAND-00614-01,SYNTHETIC_GENERATED,0.893562202296265
SG-00614,BP-014,SYN-REQ-00614,SYN-LOT-00614,SYN-CAND-00614-02,SYNTHETIC_GENERATED,0.6298537004552092
SG-00615,BP-015,SYN-REQ-00615,SYN-LOT-00615,SYN-CAND-00615-01,SYNTHETIC_GENERATED,0.7504328469681592
SG-00615,BP-015,SYN-REQ-00615,SYN-LOT-00615,SYN-CAND-00615-02,SYNTHETIC_GENERATED,0.5894633879372194
SG-00615,BP-015,SYN-REQ-00615,SYN-LOT-00615,SYN-CAND-00615-03,SYNTHETIC_GENERATED,0.651380103592371
SG-00615,BP-015,SYN-REQ-00615,SYN-LOT-00615,SYN-CAND-00615-04,SYNTHETIC_GENERATED,0.8486990786774579
SG-00615,BP-015,SYN-REQ-00615,SYN-LOT-00615,SYN-CAND-00615-05,SYNTHETIC_GENERATED,0.8320356889125984
SG-00615,BP-015,SYN-REQ-00615,SYN-LOT-00615,SYN-CAND-00615-06,SYNTHETIC_GENERATED,0.8655849709479836
SG-00615,BP-015,SYN-REQ-00615,SYN-LOT-00615,SYN-CAND-00615-07,SYNTHETIC_GENERATED,0.7822535852318254
SG-00615,BP-015,SYN-REQ-00615,SYN-LOT-00615,SYN-CAND-00615-08,SYNTHETIC_GENERATED,0.8960959032929272
SG-00616,BP-016,SYN-REQ-00616,SYN-LOT-00616,SYN-CAND-00616-01,SYNTHETIC_GENERATED,0.8612188533725404
SG-00616,BP-016,SYN-REQ-00616,SYN-LOT-00616,SYN-CAND-00616-02,SYNTHETIC_GENERATED,0.8726069693417707
SG-00616,BP-016,SYN-REQ-00616,SYN-LOT-00616,SYN-CAND-00616-03,SYNTHETIC_GENERATED,0.8034329644224371
SG-00616,BP-016,SYN-REQ-00616,SYN-LOT-00616,SYN-CAND-00616-04,SYNTHETIC_GENERATED,0.8742785955544553
SG-00616,BP-016,SYN-REQ-00616,SYN-LOT-00616,SYN-CAND-00616-05,SYNTHETIC_GENERATED,0.7319024975402189
SG-00616,BP-016,SYN-REQ-00616,SYN-LOT-00616,SYN-CAND-00616-06,SYNTHETIC_GENERATED,0.8049647461416531
SG-00616,BP-016,SYN-REQ-00616,SYN-LOT-00616,SYN-CAND-00616-07,SYNTHETIC_GENERATED,0.7704275919280466
SG-00617,BP-017,SYN-REQ-00617,SYN-LOT-00617,SYN-CAND-00617-01,SYNTHETIC_GENERATED,0.8984795983096197
SG-00617,BP-017,SYN-REQ-00617,SYN-LOT-00617,SYN-CAND-00617-02,SYNTHETIC_GENERATED,0.814175947301071
SG-00617,BP-017,SYN-REQ-00617,SYN-LOT-00617,SYN-CAND-00617-03,SYNTHETIC_GENERATED,0.7122209434130988
SG-00617,BP-017,SYN-REQ-00617,SYN-LOT-00617,SYN-CAND-00617-04,SYNTHETIC_GENERATED,0.7797604426440763
SG-00618,BP-018,SYN-REQ-00618,SYN-LOT-00618,SYN-CAND-00618-01,SYNTHETIC_GENERATED,0.852361701808377
SG-00618,BP-018,SYN-REQ-00618,SYN-LOT-00618,SYN-CAND-00618-02,SYNTHETIC_GENERATED,0.7446615185539168
SG-00618,BP-018,SYN-REQ-00618,SYN-LOT-00618,SYN-CAND-00618-03,SYNTHETIC_GENERATED,0.6023993041563778
SG-00618,BP-018,SYN-REQ-00618,SYN-LOT-00618,SYN-CAND-00618-04,SYNTHETIC_GENERATED,0.8257894087031388
SG-00619,BP-019,SYN-REQ-00619,SYN-LOT-00619,SYN-CAND-00619-01,SYNTHETIC_GENERATED,0.8383953985892858
SG-00619,BP-019,SYN-REQ-00619,SYN-LOT-00619,SYN-CAND-00619-02,SYNTHETIC_GENERATED,0.839961139136352
SG-00619,BP-019,SYN-REQ-00619,SYN-LOT-00619,SYN-CAND-00619-03,SYNTHETIC_GENERATED,0.7767812462295338
SG-00619,BP-019,SYN-REQ-00619,SYN-LOT-00619,SYN-CAND-00619-04,SYNTHETIC_GENERATED,0.8657436229989718
SG-00619,BP-019,SYN-REQ-00619,SYN-LOT-00619,SYN-CAND-00619-05,SYNTHETIC_GENERATED,0.6122204941868995
SG-00619,BP-019,SYN-REQ-00619,SYN-LOT-00619,SYN-CAND-00619-06,SYNTHETIC_GENERATED,0.8087201139223582
SG-00619,BP-019,SYN-REQ-00619,SYN-LOT-00619,SYN-CAND-00619-07,SYNTHETIC_GENERATED,0.5999266344912966
SG-00620,BP-020,SYN-REQ-00620,SYN-LOT-00620,SYN-CAND-00620-01,SYNTHETIC_GENERATED,0.9275949041035904
SG-00620,BP-020,SYN-REQ-00620,SYN-LOT-00620,SYN-CAND-00620-02,SYNTHETIC_GENERATED,0.8289923082784932
SG-00620,BP-020,SYN-REQ-00620,SYN-LOT-00620,SYN-CAND-00620-03,SYNTHETIC_GENERATED,0.8134609115193349
SG-00620,BP-020,SYN-REQ-00620,SYN-LOT-00620,SYN-CAND-00620-04,SYNTHETIC_GENERATED,0.9165957046822237
SG-00620,BP-020,SYN-REQ-00620,SYN-LOT-00620,SYN-CAND-00620-05,SYNTHETIC_GENERATED,0.9296972832529758
SG-00621,BP-021,SYN-REQ-00621,SYN-LOT-00621,SYN-CAND-00621-01,SYNTHETIC_GENERATED,0.8652442435728618
SG-00621,BP-021,SYN-REQ-00621,SYN-LOT-00621,SYN-CAND-00621-02,SYNTHETIC_GENERATED,0.8284296650150321
SG-00621,BP-021,SYN-REQ-00621,SYN-LOT-00621,SYN-CAND-00621-03,SYNTHETIC_GENERATED,0.7436410465739453
SG-00621,BP-021,SYN-REQ-00621,SYN-LOT-00621,SYN-CAND-00621-04,SYNTHETIC_GENERATED,0.7082336143831924
SG-00621,BP-021,SYN-REQ-00621,SYN-LOT-00621,SYN-CAND-00621-05,SYNTHETIC_GENERATED,0.8571296008103063
SG-00621,BP-021,SYN-REQ-00621,SYN-LOT-00621,SYN-CAND-00621-06,SYNTHETIC_GENERATED,0.8265780156425057
SG-00622,BP-022,SYN-REQ-00622,SYN-LOT-00622,SYN-CAND-00622-01,SYNTHETIC_GENERATED,0.8271384361505959
SG-00622,BP-022,SYN-REQ-00622,SYN-LOT-00622,SYN-CAND-00622-02,SYNTHETIC_GENERATED,0.7939817069997195
SG-00623,BP-023,SYN-REQ-00623,SYN-LOT-00623,SYN-CAND-00623-01,SYNTHETIC_GENERATED,0.5818136724565754
SG-00623,BP-023,SYN-REQ-00623,SYN-LOT-00623,SYN-CAND-00623-02,SYNTHETIC_GENERATED,0.684417286100995
SG-00623,BP-023,SYN-REQ-00623,SYN-LOT-00623,SYN-CAND-00623-03,SYNTHETIC_GENERATED,0.8683846409322685
SG-00624,BP-024,SYN-REQ-00624,SYN-LOT-00624,SYN-CAND-00624-01,SYNTHETIC_GENERATED,0.6787960637223958
SG-00624,BP-024,SYN-REQ-00624,SYN-LOT-00624,SYN-CAND-00624-02,SYNTHETIC_GENERATED,0.8402499998977401
SG-00624,BP-024,SYN-REQ-00624,SYN-LOT-00624,SYN-CAND-00624-03,SYNTHETIC_GENERATED,0.8348056668600918
SG-00624,BP-024,SYN-REQ-00624,SYN-LOT-00624,SYN-CAND-00624-04,SYNTHETIC_GENERATED,0.8790268405106737
SG-00624,BP-024,SYN-REQ-00624,SYN-LOT-00624,SYN-CAND-00624-05,SYNTHETIC_GENERATED,0.7007158207342614
SG-00624,BP-024,SYN-REQ-00624,SYN-LOT-00624,SYN-CAND-00624-06,SYNTHETIC_GENERATED,0.7588839813779107
SG-00625,BP-025,SYN-REQ-00625,SYN-LOT-00625,SYN-CAND-00625-01,SYNTHETIC_GENERATED,0.5077498542981345
SG-00625,BP-025,SYN-REQ-00625,SYN-LOT-00625,SYN-CAND-00625-02,SYNTHETIC_GENERATED,0.7441251426881224
SG-00625,BP-025,SYN-REQ-00625,SYN-LOT-00625,SYN-CAND-00625-03,SYNTHETIC_GENERATED,0.8016375792054315
SG-00626,BP-026,SYN-REQ-00626,SYN-LOT-00626,SYN-CAND-00626-01,SYNTHETIC_GENERATED,0.5706657238395588
SG-00626,BP-026,SYN-REQ-00626,SYN-LOT-00626,SYN-CAND-00626-02,SYNTHETIC_GENERATED,0.4663775760084364
SG-00626,BP-026,SYN-REQ-00626,SYN-LOT-00626,SYN-CAND-00626-03,SYNTHETIC_GENERATED,0.593467393491636
SG-00626,BP-026,SYN-REQ-00626,SYN-LOT-00626,SYN-CAND-00626-04,SYNTHETIC_GENERATED,0.6766528570193047
SG-00626,BP-026,SYN-REQ-00626,SYN-LOT-00626,SYN-CAND-00626-05,SYNTHETIC_GENERATED,0.8206554824871773
SG-00626,BP-026,SYN-REQ-00626,SYN-LOT-00626,SYN-CAND-00626-06,SYNTHETIC_GENERATED,0.9012596281674894
SG-00626,BP-026,SYN-REQ-00626,SYN-LOT-00626,SYN-CAND-00626-07,SYNTHETIC_GENERATED,0.760466418682313
SG-00626,BP-026,SYN-REQ-00626,SYN-LOT-00626,SYN-CAND-00626-08,SYNTHETIC_GENERATED,0.35119330586007874
SG-00627,BP-027,SYN-REQ-00627,SYN-LOT-00627,SYN-CAND-00627-01,SYNTHETIC_GENERATED,0.7261598310580618
SG-00627,BP-027,SYN-REQ-00627,SYN-LOT-00627,SYN-CAND-00627-02,SYNTHETIC_GENERATED,0.8589023224365843
SG-00627,BP-027,SYN-REQ-00627,SYN-LOT-00627,SYN-CAND-00627-03,SYNTHETIC_GENERATED,0.8539100087547705
SG-00628,BP-028,SYN-REQ-00628,SYN-LOT-00628,SYN-CAND-00628-01,SYNTHETIC_GENERATED,0.9163598795984892
SG-00628,BP-028,SYN-REQ-00628,SYN-LOT-00628,SYN-CAND-00628-02,SYNTHETIC_GENERATED,0.8115485607587525
SG-00629,BP-029,SYN-REQ-00629,SYN-LOT-00629,SYN-CAND-00629-01,SYNTHETIC_GENERATED,0.8168637501450432
SG-00629,BP-029,SYN-REQ-00629,SYN-LOT-00629,SYN-CAND-00629-02,SYNTHETIC_GENERATED,0.7628527961375524
SG-00629,BP-029,SYN-REQ-00629,SYN-LOT-00629,SYN-CAND-00629-03,SYNTHETIC_GENERATED,0.8541470248751827
SG-00629,BP-029,SYN-REQ-00629,SYN-LOT-00629,SYN-CAND-00629-04,SYNTHETIC_GENERATED,0.8584534806664245
SG-00629,BP-029,SYN-REQ-00629,SYN-LOT-00629,SYN-CAND-00629-05,SYNTHETIC_GENERATED,0.8529047009549153
SG-00629,BP-029,SYN-REQ-00629,SYN-LOT-00629,SYN-CAND-00629-06,SYNTHETIC_GENERATED,0.8413464302334589
SG-00629,BP-029,SYN-REQ-00629,SYN-LOT-00629,SYN-CAND-00629-07,SYNTHETIC_GENERATED,0.8408352246603803
SG-00630,BP-030,SYN-REQ-00630,SYN-LOT-00630,SYN-CAND-00630-01,SYNTHETIC_GENERATED,0.7816994873217196
SG-00630,BP-030,SYN-REQ-00630,SYN-LOT-00630,SYN-CAND-00630-02,SYNTHETIC_GENERATED,0.8971054393282477
SG-00630,BP-030,SYN-REQ-00630,SYN-LOT-00630,SYN-CAND-00630-03,SYNTHETIC_GENERATED,0.7441429973955271
SG-00630,BP-030,SYN-REQ-00630,SYN-LOT-00630,SYN-CAND-00630-04,SYNTHETIC_GENERATED,0.8517906997124637
SG-00630,BP-030,SYN-REQ-00630,SYN-LOT-00630,SYN-CAND-00630-05,SYNTHETIC_GENERATED,0.9073488104312448
SG-00631,BP-031,SYN-REQ-00631,SYN-LOT-00631,SYN-CAND-00631-01,SYNTHETIC_GENERATED,0.9146499190618992
SG-00631,BP-031,SYN-REQ-00631,SYN-LOT-00631,SYN-CAND-00631-02,SYNTHETIC_GENERATED,0.8586322981027869
SG-00631,BP-031,SYN-REQ-00631,SYN-LOT-00631,SYN-CAND-00631-03,SYNTHETIC_GENERATED,0.914368376563342
SG-00632,BP-032,SYN-REQ-00632,SYN-LOT-00632,SYN-CAND-00632-01,SYNTHETIC_GENERATED,0.9222520432875999
SG-00632,BP-032,SYN-REQ-00632,SYN-LOT-00632,SYN-CAND-00632-02,SYNTHETIC_GENERATED,0.8415005618352883
SG-00632,BP-032,SYN-REQ-00632,SYN-LOT-00632,SYN-CAND-00632-03,SYNTHETIC_GENERATED,0.7170832279158419
SG-00632,BP-032,SYN-REQ-00632,SYN-LOT-00632,SYN-CAND-00632-04,SYNTHETIC_GENERATED,0.7082273867891486
SG-00632,BP-032,SYN-REQ-00632,SYN-LOT-00632,SYN-CAND-00632-05,SYNTHETIC_GENERATED,0.9160981683459714
SG-00632,BP-032,SYN-REQ-00632,SYN-LOT-00632,SYN-CAND-00632-06,SYNTHETIC_GENERATED,0.8633412039801317
SG-00633,BP-033,SYN-REQ-00633,SYN-LOT-00633,SYN-CAND-00633-01,SYNTHETIC_GENERATED,0.87275802421109
SG-00633,BP-033,SYN-REQ-00633,SYN-LOT-00633,SYN-CAND-00633-02,SYNTHETIC_GENERATED,0.8851082051645269
SG-00633,BP-033,SYN-REQ-00633,SYN-LOT-00633,SYN-CAND-00633-03,SYNTHETIC_GENERATED,0.6709115154284837
SG-00634,BP-034,SYN-REQ-00634,SYN-LOT-00634,SYN-CAND-00634-01,SYNTHETIC_GENERATED,0.86818744888371
SG-00634,BP-034,SYN-REQ-00634,SYN-LOT-00634,SYN-CAND-00634-02,SYNTHETIC_GENERATED,0.8627818439702029
SG-00634,BP-034,SYN-REQ-00634,SYN-LOT-00634,SYN-CAND-00634-03,SYNTHETIC_GENERATED,0.8076133377066409
SG-00634,BP-034,SYN-REQ-00634,SYN-LOT-00634,SYN-CAND-00634-04,SYNTHETIC_GENERATED,0.8899734901814315
SG-00634,BP-034,SYN-REQ-00634,SYN-LOT-00634,SYN-CAND-00634-05,SYNTHETIC_GENERATED,0.8836774197798867
SG-00635,BP-035,SYN-REQ-00635,SYN-LOT-00635,SYN-CAND-00635-01,SYNTHETIC_GENERATED,0.7100141028270929
SG-00635,BP-035,SYN-REQ-00635,SYN-LOT-00635,SYN-CAND-00635-02,SYNTHETIC_GENERATED,0.8928598587481763
SG-00636,BP-036,SYN-REQ-00636,SYN-LOT-00636,SYN-CAND-00636-01,SYNTHETIC_GENERATED,0.8123584726887192
SG-00636,BP-036,SYN-REQ-00636,SYN-LOT-00636,SYN-CAND-00636-02,SYNTHETIC_GENERATED,0.8090701276468254
SG-00636,BP-036,SYN-REQ-00636,SYN-LOT-00636,SYN-CAND-00636-03,SYNTHETIC_GENERATED,0.7221282161669067
SG-00636,BP-036,SYN-REQ-00636,SYN-LOT-00636,SYN-CAND-00636-04,SYNTHETIC_GENERATED,0.7800860138338676
SG-00636,BP-036,SYN-REQ-00636,SYN-LOT-00636,SYN-CAND-00636-05,SYNTHETIC_GENERATED,0.8519893409431166
SG-00636,BP-036,SYN-REQ-00636,SYN-LOT-00636,SYN-CAND-00636-06,SYNTHETIC_GENERATED,0.5425691205055414
SG-00637,BP-037,SYN-REQ-00637,SYN-LOT-00637,SYN-CAND-00637-01,SYNTHETIC_GENERATED,0.8626448311586848
SG-00637,BP-037,SYN-REQ-00637,SYN-LOT-00637,SYN-CAND-00637-02,SYNTHETIC_GENERATED,0.6619008697793243
SG-00637,BP-037,SYN-REQ-00637,SYN-LOT-00637,SYN-CAND-00637-03,SYNTHETIC_GENERATED,0.8429205817089703
SG-00637,BP-037,SYN-REQ-00637,SYN-LOT-00637,SYN-CAND-00637-04,SYNTHETIC_GENERATED,0.7778601667769143
SG-00638,BP-038,SYN-REQ-00638,SYN-LOT-00638,SYN-CAND-00638-01,SYNTHETIC_GENERATED,0.7840347030433084
SG-00638,BP-038,SYN-REQ-00638,SYN-LOT-00638,SYN-CAND-00638-02,SYNTHETIC_GENERATED,0.7851412228494232
SG-00639,BP-039,SYN-REQ-00639,SYN-LOT-00639,SYN-CAND-00639-01,SYNTHETIC_GENERATED,0.7880754388465573
SG-00639,BP-039,SYN-REQ-00639,SYN-LOT-00639,SYN-CAND-00639-02,SYNTHETIC_GENERATED,0.7042976879805394
SG-00639,BP-039,SYN-REQ-00639,SYN-LOT-00639,SYN-CAND-00639-03,SYNTHETIC_GENERATED,0.8623136242615078
SG-00639,BP-039,SYN-REQ-00639,SYN-LOT-00639,SYN-CAND-00639-04,SYNTHETIC_GENERATED,0.8954906974107294
SG-00639,BP-039,SYN-REQ-00639,SYN-LOT-00639,SYN-CAND-00639-05,SYNTHETIC_GENERATED,0.8124094572571925
SG-00639,BP-039,SYN-REQ-00639,SYN-LOT-00639,SYN-CAND-00639-06,SYNTHETIC_GENERATED,0.8134223183023719
SG-00639,BP-039,SYN-REQ-00639,SYN-LOT-00639,SYN-CAND-00639-07,SYNTHETIC_GENERATED,0.7477946530926497
SG-00639,BP-039,SYN-REQ-00639,SYN-LOT-00639,SYN-CAND-00639-08,SYNTHETIC_GENERATED,0.877372408155557
SG-00640,BP-040,SYN-REQ-00640,SYN-LOT-00640,SYN-CAND-00640-01,SYNTHETIC_GENERATED,0.7739861038928306
SG-00640,BP-040,SYN-REQ-00640,SYN-LOT-00640,SYN-CAND-00640-02,SYNTHETIC_GENERATED,0.8841868651007837
SG-00640,BP-040,SYN-REQ-00640,SYN-LOT-00640,SYN-CAND-00640-03,SYNTHETIC_GENERATED,0.8078130275698606
SG-00640,BP-040,SYN-REQ-00640,SYN-LOT-00640,SYN-CAND-00640-04,SYNTHETIC_GENERATED,0.6265078097694124
SG-00640,BP-040,SYN-REQ-00640,SYN-LOT-00640,SYN-CAND-00640-05,SYNTHETIC_GENERATED,0.8910102737148796
SG-00640,BP-040,SYN-REQ-00640,SYN-LOT-00640,SYN-CAND-00640-06,SYNTHETIC_GENERATED,0.795486670828127
SG-00640,BP-040,SYN-REQ-00640,SYN-LOT-00640,SYN-CAND-00640-07,SYNTHETIC_GENERATED,0.7688968115736301
SG-00641,BP-041,SYN-REQ-00641,SYN-LOT-00641,SYN-CAND-00641-01,SYNTHETIC_GENERATED,0.8659628410358828
SG-00641,BP-041,SYN-REQ-00641,SYN-LOT-00641,SYN-CAND-00641-02,SYNTHETIC_GENERATED,0.7377967129326912
SG-00641,BP-041,SYN-REQ-00641,SYN-LOT-00641,SYN-CAND-00641-03,SYNTHETIC_GENERATED,0.46930234461685844
SG-00642,BP-042,SYN-REQ-00642,SYN-LOT-00642,SYN-CAND-00642-01,SYNTHETIC_GENERATED,0.7315821485406215
SG-00642,BP-042,SYN-REQ-00642,SYN-LOT-00642,SYN-CAND-00642-02,SYNTHETIC_GENERATED,0.888657427799064
SG-00642,BP-042,SYN-REQ-00642,SYN-LOT-00642,SYN-CAND-00642-03,SYNTHETIC_GENERATED,0.6351471325384617
SG-00643,BP-043,SYN-REQ-00643,SYN-LOT-00643,SYN-CAND-00643-01,SYNTHETIC_GENERATED,0.6965753701730096
SG-00643,BP-043,SYN-REQ-00643,SYN-LOT-00643,SYN-CAND-00643-02,SYNTHETIC_GENERATED,0.8853794235078137
SG-00643,BP-043,SYN-REQ-00643,SYN-LOT-00643,SYN-CAND-00643-03,SYNTHETIC_GENERATED,0.7958328052248081
SG-00643,BP-043,SYN-REQ-00643,SYN-LOT-00643,SYN-CAND-00643-04,SYNTHETIC_GENERATED,0.7206317822547952
SG-00643,BP-043,SYN-REQ-00643,SYN-LOT-00643,SYN-CAND-00643-05,SYNTHETIC_GENERATED,0.7473424122288184
SG-00643,BP-043,SYN-REQ-00643,SYN-LOT-00643,SYN-CAND-00643-06,SYNTHETIC_GENERATED,0.8767341788064303
SG-00643,BP-043,SYN-REQ-00643,SYN-LOT-00643,SYN-CAND-00643-07,SYNTHETIC_GENERATED,0.770099433793524
SG-00643,BP-043,SYN-REQ-00643,SYN-LOT-00643,SYN-CAND-00643-08,SYNTHETIC_GENERATED,0.809723951533738
SG-00644,BP-044,SYN-REQ-00644,SYN-LOT-00644,SYN-CAND-00644-01,SYNTHETIC_GENERATED,0.7648679779981095
SG-00644,BP-044,SYN-REQ-00644,SYN-LOT-00644,SYN-CAND-00644-02,SYNTHETIC_GENERATED,0.8508630381102055
SG-00644,BP-044,SYN-REQ-00644,SYN-LOT-00644,SYN-CAND-00644-03,SYNTHETIC_GENERATED,0.8624492666972502
SG-00644,BP-044,SYN-REQ-00644,SYN-LOT-00644,SYN-CAND-00644-04,SYNTHETIC_GENERATED,0.8739191238727082
SG-00644,BP-044,SYN-REQ-00644,SYN-LOT-00644,SYN-CAND-00644-05,SYNTHETIC_GENERATED,0.8775464307265314
SG-00644,BP-044,SYN-REQ-00644,SYN-LOT-00644,SYN-CAND-00644-06,SYNTHETIC_GENERATED,0.8695581329804399
SG-00644,BP-044,SYN-REQ-00644,SYN-LOT-00644,SYN-CAND-00644-07,SYNTHETIC_GENERATED,0.7215684115932832
SG-00644,BP-044,SYN-REQ-00644,SYN-LOT-00644,SYN-CAND-00644-08,SYNTHETIC_GENERATED,0.7937736256576391
SG-00645,BP-045,SYN-REQ-00645,SYN-LOT-00645,SYN-CAND-00645-01,SYNTHETIC_GENERATED,0.8372920505555138
SG-00645,BP-045,SYN-REQ-00645,SYN-LOT-00645,SYN-CAND-00645-02,SYNTHETIC_GENERATED,0.8255038986443006
SG-00646,BP-046,SYN-REQ-00646,SYN-LOT-00646,SYN-CAND-00646-01,SYNTHETIC_GENERATED,0.661815311097307
SG-00646,BP-046,SYN-REQ-00646,SYN-LOT-00646,SYN-CAND-00646-02,SYNTHETIC_GENERATED,0.8545802236350016
SG-00646,BP-046,SYN-REQ-00646,SYN-LOT-00646,SYN-CAND-00646-03,SYNTHETIC_GENERATED,0.5934935597976659
SG-00646,BP-046,SYN-REQ-00646,SYN-LOT-00646,SYN-CAND-00646-04,SYNTHETIC_GENERATED,0.6376937510090422
SG-00646,BP-046,SYN-REQ-00646,SYN-LOT-00646,SYN-CAND-00646-05,SYNTHETIC_GENERATED,0.7378190969681502
